restriction_set,shock,variable,h,q16,q50,q84
baseline,risk_aversion,dxy,2,-0.0009932230774273476,0.00031283432777090873,0.0015708529067225627
baseline,risk_aversion,dxy,3,-0.0009834261624981123,0.0003135456754746113,0.001586301763167091
baseline,risk_aversion,dxy,4,-0.000985225591154438,0.0003131862671212994,0.0015825869376002635
baseline,risk_aversion,dxy,5,-0.0009848995636064974,0.00031319547506074167,0.0015833752056268172
baseline,risk_aversion,dxy,6,-0.0009849579610436397,0.00031319146434041507,0.0015832085369814422
baseline,risk_aversion,dxy,7,-0.0009849474981655528,0.0003131917102479199,0.001583244060970545
baseline,risk_aversion,dxy,8,-0.0009849493738044337,0.00031319163507376494,0.0015832364736965638
baseline,risk_aversion,dxy,9,-0.0009849490366515634,0.00031319164440258586,0.001583238097665475
baseline,risk_aversion,dxy,10,-0.0009849490974632768,0.00031319164235585215,0.0015832377496971888
baseline,risk_aversion,dxy,11,-0.0009849490864503102,0.00031319164268662505,0.0015832378243134982
baseline,risk_aversion,dxy,12,-0.0009849490884535333,0.00031319164262264427,0.0015832378083057562
baseline,risk_aversion,dxy,13,-0.0009849490880874609,0.0003131916426338838,0.0015832378117410129
baseline,risk_aversion,dxy,14,-0.0009849490881546777,0.00031319164263179667,0.001583237811003665
baseline,risk_aversion,dxy,15,-0.0009849490881422758,0.00031319164263217284,0.00158323781116195
baseline,risk_aversion,dxy,16,-0.0009849490881445751,0.0003131916426321039,0.0015832378111279683
baseline,risk_aversion,dxy,17,-0.0009849490881441469,0.0003131916426321164,0.0015832378111352641
baseline,risk_aversion,dxy,18,-0.0009849490881442269,0.0003131916426321141,0.0015832378111336977
baseline,risk_aversion,dxy,19,-0.000984949088144212,0.0003131916426321145,0.001583237811134034
baseline,risk_aversion,dxy,20,-0.0009849490881442147,0.00031319164263211445,0.0015832378111339618
baseline,risk_aversion,dxy,21,-0.000984949088144214,0.0003131916426321145,0.0015832378111339774
baseline,risk_aversion,dxy,22,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339741
baseline,risk_aversion,dxy,23,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339748
baseline,risk_aversion,dxy,24,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,25,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,26,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,27,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,28,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,29,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,30,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,31,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,32,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,33,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,34,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,35,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,36,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,37,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,38,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,39,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,40,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,41,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,42,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,43,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,44,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,45,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,46,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,47,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,48,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,49,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,50,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,51,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,52,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,53,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,54,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,55,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,56,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,57,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,58,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,59,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,dxy,60,-0.0009849490881442143,0.0003131916426321145,0.0015832378111339746
baseline,risk_aversion,spx,0,-0.008288406521108252,-0.005347759243228235,-0.0021369894702731275
baseline,risk_aversion,spx,1,-0.007174394075066047,-0.004525978483902649,-0.0017029099647389691
baseline,risk_aversion,spx,2,-0.007357559753418742,-0.00463668594279718,-0.0017461353181824034
baseline,risk_aversion,spx,3,-0.0073336113904809925,-0.004620482005500869,-0.0017435640361041943
baseline,risk_aversion,spx,4,-0.007337238684212095,-0.004622173654739807,-0.0017438971096573766
baseline,risk_aversion,spx,5,-0.007336683585461871,-0.0046219326673584,-0.001743850275252064
baseline,risk_aversion,spx,6,-0.007336769464382138,-0.004621967120408442,-0.0017438566732713282
baseline,risk_aversion,spx,7,-0.007336756094785409,-0.00462196208775249,-0.001743855782507716
baseline,risk_aversion,spx,8,-0.007336758190244254,-0.004621962828532226,-0.0017438559045156391
baseline,risk_aversion,spx,9,-0.0073367578595806265,-0.004621962718835273,-0.0017438558878635792
baseline,risk_aversion,spx,10,-0.007336757912132942,-0.004621962735141948,-0.001743855890114118
baseline,risk_aversion,spx,11,-0.007336757903720126,-0.004621962732708321,-0.0017438558898122138
baseline,risk_aversion,spx,12,-0.0073367579050766605,-0.0046219627330727755,-0.0017438558898523382
baseline,risk_aversion,spx,13,-0.007336757904856369,-0.0046219627330180155,-0.0017438558898470549
baseline,risk_aversion,spx,14,-0.007336757904892389,-0.004621962733026267,-0.0017438558898477431
baseline,risk_aversion,spx,15,-0.00733675790488646,-0.0046219627330250194,-0.0017438558898476544
baseline,risk_aversion,spx,16,-0.007336757904887442,-0.0046219627330252085,-0.0017438558898476657
baseline,risk_aversion,spx,17,-0.007336757904887278,-0.00462196273302518,-0.0017438558898476644
baseline,risk_aversion,spx,18,-0.007336757904887306,-0.004621962733025184,-0.0017438558898476646
baseline,risk_aversion,spx,19,-0.0073367579048873015,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,20,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,21,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,22,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,23,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,24,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,25,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,26,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,27,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,28,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,29,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,30,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,31,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,32,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,33,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,34,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,35,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,36,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,37,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,38,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,39,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,40,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,41,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,42,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,43,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,44,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,45,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,46,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,47,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,48,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,49,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,50,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,51,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,52,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,53,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,54,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,55,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,56,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,57,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,58,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,59,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,spx,60,-0.007336757904887302,-0.004621962733025184,-0.0017438558898476644
baseline,risk_aversion,gold,0,0.0013105049248631976,0.004521096223514114,0.00788037847778822
baseline,risk_aversion,gold,1,0.0016820925758651891,0.004622158618552899,0.007687592067362094
baseline,risk_aversion,gold,2,0.0016895199866622706,0.004596355102663922,0.007679620067818064
baseline,risk_aversion,gold,3,0.0016890593033648388,0.004597889890438021,0.007682210094409658
baseline,risk_aversion,gold,4,0.0016896271407933583,0.004597571165876056,0.00768149130319171
baseline,risk_aversion,gold,5,0.001689518152909334,0.00459756210000041,0.0076816241704395095
baseline,risk_aversion,gold,6,0.001689540492566216,0.00459756204752493,0.007681601649646625
baseline,risk_aversion,gold,7,0.0016895363016179983,0.004597562035453733,0.00768160533425166
baseline,risk_aversion,gold,8,0.0016895371010700435,0.0045975619241174735,0.007681604753375342
baseline,risk_aversion,gold,9,0.0016895369498814788,0.0045975619569186745,0.007681604842694325
baseline,risk_aversion,gold,10,0.0016895369785721501,0.004597561948741065,0.007681604829229702
baseline,risk_aversion,gold,11,0.001689536973131803,0.004597561950405424,0.007681604831227956
baseline,risk_aversion,gold,12,0.0016895369741640773,0.004597561950088274,0.007681604830935296
baseline,risk_aversion,gold,13,0.0016895369739682057,0.004597561950145083,0.0076816048309776876
baseline,risk_aversion,gold,14,0.0016895369740053796,0.004597561950135149,0.007681604830971605
baseline,risk_aversion,gold,15,0.0016895369739983236,0.0045975619501368555,0.00768160483097247
baseline,risk_aversion,gold,16,0.0016895369739996632,0.004597561950136564,0.007681604830972348
baseline,risk_aversion,gold,17,0.0016895369739994089,0.0045975619501366135,0.007681604830972365
baseline,risk_aversion,gold,18,0.0016895369739994572,0.004597561950136605,0.007681604830972363
baseline,risk_aversion,gold,19,0.0016895369739994479,0.0045975619501366066,0.007681604830972363
baseline,risk_aversion,gold,20,0.0016895369739994498,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,21,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,22,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,23,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,24,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,25,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,26,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,27,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,28,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,29,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,30,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,31,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,32,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,33,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,34,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,35,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,36,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,37,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,38,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,39,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,40,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,41,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,42,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,43,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,44,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,45,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,46,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,47,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,48,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,49,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,50,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,51,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,52,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,53,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,54,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,55,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,56,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,57,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,58,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,59,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,risk_aversion,gold,60,0.0016895369739994494,0.004597561950136606,0.007681604830972363
baseline,usd,real_yield,0,-0.030531594454238288,-0.013821231838995734,0.0036492995610146756
baseline,usd,real_yield,1,-0.031040637996236225,-0.01467099367356814,0.0024377052555476482
baseline,usd,real_yield,2,-0.031156405358501303,-0.014582754062690067,0.002624390564590227
baseline,usd,real_yield,3,-0.031128402240295307,-0.014583626467005222,0.002612865822046024
baseline,usd,real_yield,4,-0.031131141598646096,-0.014583738399010629,0.002616893324395563
baseline,usd,real_yield,5,-0.03113062736073189,-0.014583842215709873,0.0026165838914574096
baseline,usd,real_yield,6,-0.03113072716742402,-0.014583814956515975,0.0026166653225143566
baseline,usd,real_yield,7,-0.03113070841020118,-0.01458382085946932,0.002616655501023464
baseline,usd,real_yield,8,-0.031130711968940007,-0.014583819732931606,0.002616656847693948
baseline,usd,real_yield,9,-0.03113071129351049,-0.014583819937729134,0.00261665668785601
baseline,usd,real_yield,10,-0.03113071142217924,-0.014583819901729102,0.0026166567080411845
baseline,usd,real_yield,11,-0.03113071139762348,-0.014583819907936172,0.0026166567056966398
baseline,usd,real_yield,12,-0.03113071140231727,-0.014583819906880017,0.0026166567059774976
baseline,usd,real_yield,13,-0.03113071140141917,-0.01458381990705818,0.002616656705945643
baseline,usd,real_yield,14,-0.031130711401591137,-0.014583819907028304,0.002616656705949307
baseline,usd,real_yield,15,-0.03113071140155819,-0.014583819907033294,0.002616656705948902
baseline,usd,real_yield,16,-0.031130711401564506,-0.014583819907032463,0.0026166567059489466
baseline,usd,real_yield,17,-0.031130711401563295,-0.0145838199070326,0.0026166567059489423
baseline,usd,real_yield,18,-0.031130711401563524,-0.014583819907032577,0.0026166567059489423
baseline,usd,real_yield,19,-0.031130711401563482,-0.01458381990703258,0.0026166567059489423
baseline,usd,real_yield,20,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,21,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,22,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,23,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,24,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,25,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,26,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,27,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,28,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,29,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,30,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,31,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,32,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,33,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,34,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,35,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,36,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,37,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,38,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,39,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,40,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,41,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,42,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,43,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,44,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,45,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,46,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,47,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,48,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,49,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,50,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,51,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,52,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,53,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,54,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,55,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,56,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,57,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,58,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,59,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,real_yield,60,-0.03113071140156349,-0.014583819907032579,0.0026166567059489423
baseline,usd,dxy,0,0.00044390655906056514,0.0014604497967698356,0.0025092274183711335
baseline,usd,dxy,1,0.0003677640775166948,0.001305215114421783,0.0024683448155363484
baseline,usd,dxy,2,0.00037772838857934115,0.00128320970151271,0.0024403648109834176
baseline,usd,dxy,3,0.0003720928188155063,0.0012855735906113657,0.0024480718751555145
baseline,usd,dxy,4,0.0003730040449493234,0.0012847749012337086,0.0024469347054440174
baseline,usd,dxy,5,0.00037286656023628745,0.0012848921124556216,0.0024470995640239667
baseline,usd,dxy,6,0.0003728881961204817,0.0012848738947888033,0.002447075465683025
baseline,usd,dxy,7,0.00037288491382599386,0.0012848766894849775,0.0024470790117710997
baseline,usd,dxy,8,0.0003728854252291254,0.001284876244930142,0.0024470784870468153
baseline,usd,dxy,9,0.0003728853464768531,0.0012848763152564797,0.0024470785649017266
baseline,usd,dxy,10,0.00037288535876843157,0.0012848763039625443,0.0024470785533313
baseline,usd,dxy,11,0.00037288535685122684,0.0012848763057703165,0.0024470785550522846
baseline,usd,dxy,12,0.0003728853571530772,0.0012848763054791384,0.0024470785547961536
baseline,usd,dxy,13,0.0003728853571053083,0.0012848763055259896,0.00244707855483429
baseline,usd,dxy,14,0.00037288535711294115,0.001284876305518426,0.00244707855482861
baseline,usd,dxy,15,0.0003728853571117103,0.0012848763055196477,0.002447078554829456
baseline,usd,dxy,16,0.00037288535711191116,0.00128487630551945,0.00244707855482933
baseline,usd,dxy,17,0.000372885357111878,0.001284876305519482,0.002447078554829349
baseline,usd,dxy,18,0.0003728853571118835,0.0012848763055194768,0.002447078554829346
baseline,usd,dxy,19,0.0003728853571118826,0.0012848763055194777,0.0024470785548293466
baseline,usd,dxy,20,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,21,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,22,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,23,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,24,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,25,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,26,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,27,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,28,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,29,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,30,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,31,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,32,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,33,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,34,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,35,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,36,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,37,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,38,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,39,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,40,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,41,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,42,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,43,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,44,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,45,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,46,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,47,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,48,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,49,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,50,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,51,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,52,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,53,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,54,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,55,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,56,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,57,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,58,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,59,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,dxy,60,0.00037288535711188275,0.0012848763055194775,0.0024470785548293466
baseline,usd,spx,0,-0.0061073430510764255,-0.0005630023255465903,0.0042326727456540045
baseline,usd,spx,1,-0.005327692513276849,-0.000580887240145245,0.0036764873631383948
baseline,usd,spx,2,-0.0054137934501141535,-0.000573705261701131,0.0037248108690814997
baseline,usd,spx,3,-0.005398734958035173,-0.0005725250231577605,0.003711440995642145
baseline,usd,spx,4,-0.005400897208547524,-0.000572654712553115,0.0037135007364820717
baseline,usd,spx,5,-0.005400584214987988,-0.0005726413341119838,0.003713163814072544
baseline,usd,spx,6,-0.005400629488962905,-0.0005726427752992917,0.003713219571021351
