cluster_id,ticker,horizon,n,mean,std,hit_rate
2,PALL,1,533,0.00110082974566742,0.01655125224836649,0.5478424015009381
2,PALL,5,534,0.006360787497089315,0.04100953201654295,0.5655430711610487
2,PALL,20,530,0.022865309581503162,0.0775052012292083,0.6339622641509434
2,PALL,60,528,0.06896744830778262,0.09437362568441263,0.7803030303030303
2,PL=F,1,530,0.0004262681736554287,0.014964602196581201,0.5283018867924528
2,PL=F,5,531,0.002938715230931535,0.034625500286025034,0.519774011299435
2,PL=F,20,527,0.007634444487229306,0.0663433565016627,0.5313092979127134
2,PL=F,60,524,0.006506052759971176,0.09753026622803951,0.5706106870229007
2,PPLT,1,533,0.00024928642423713103,0.013661361294416138,0.5159474671669794
2,PPLT,5,534,0.00272464345966458,0.034365611087391806,0.5074906367041199
2,PPLT,20,530,0.0073440367548748674,0.06485188604685317,0.5283018867924528
2,PPLT,60,528,0.005125578035319348,0.0962028699355715,0.5606060606060606
2,SI=F,1,532,0.0007080571115527688,0.01535173295409846,0.518796992481203
2,SI=F,5,533,0.0031732766744756837,0.036233045273462175,0.5422138836772983
2,SI=F,20,529,0.012567182895511383,0.07188627664885536,0.5406427221172023
2,SI=F,60,526,0.021763284759267726,0.1162143961846485,0.5551330798479087
2,SLV,1,533,0.00044315629668746143,0.01477170278554374,0.5196998123827392
2,SLV,5,534,0.002923505974340783,0.03540251084343397,0.550561797752809
2,SLV,20,530,0.012189844943322106,0.07118019866249843,0.5452830188679245
2,SLV,60,528,0.019853844275466905,0.11622872193743096,0.5473484848484849
2,^GSPC,1,533,0.000554594949033684,0.006756121021147749,0.549718574108818
2,^GSPC,5,534,0.0030227051849425453,0.013598140032546708,0.6404494382022472
2,^GSPC,20,530,0.010450842986536328,0.027315439351161225,0.7169811320754716
2,^GSPC,60,528,0.030636617600842575,0.043364917074827175,0.8522727272727273
2,^VIX,1,533,-0.0010132660409483438,0.07308034773599335,0.46716697936210133
2,^VIX,5,534,-0.0020556137150441137,0.13798842946843667,0.46254681647940077
2,^VIX,20,530,0.014137818325466785,0.23831040261762762,0.5113207547169811
2,^VIX,60,528,0.030107527639096986,0.34381052028014364,0.42424242424242425
3,CL=F,1,464,0.0017034703346090264,0.02760676881472846,0.5754310344827587
3,CL=F,5,462,0.011918924701865645,0.052796113559181235,0.6428571428571429
3,CL=F,20,461,0.058616108327836966,0.10693742650045576,0.720173535791757
3,CL=F,60,431,0.1591348402013435,0.14334923835556654,0.8584686774941995
3,GC=F,1,464,0.00045095528371535005,0.011755010970023341,0.5517241379310345
3,GC=F,5,462,0.0014045286517404992,0.023262650641673845,0.564935064935065
3,GC=F,20,461,0.0008740978281729368,0.04266744660716667,0.5249457700650759
3,GC=F,60,431,0.006375651467712129,0.06406977304555839,0.4779582366589327
3,GLD,1,464,0.00044976352786995803,0.011372153757415038,0.5258620689655172
3,GLD,5,462,0.0013340860196731335,0.023172384549802527,0.5735930735930735
3,GLD,20,461,0.0004572878741627251,0.04294569016877909,0.5140997830802603
3,GLD,60,431,0.005315560208533495,0.06478724911306667,0.48491879350348027
3,HG=F,1,464,0.00129766749511139,0.01584238266913592,0.521551724137931
3,HG=F,5,462,0.005976912701079968,0.03126551801231623,0.5735930735930735
3,HG=F,20,461,0.023059920462642627,0.05406381191686462,0.6616052060737527
3,HG=F,60,431,0.06392397458738751,0.08414080398485442,0.7703016241299304
3,PA=F,1,464,0.0006920919727706993,0.02414684321742202,0.5344827586206896
3,PA=F,5,462,0.0027049826454123116,0.056360986369157394,0.538961038961039
3,PA=F,20,461,0.004149459208231271,0.10195641965988805,0.5401301518438177
3,PA=F,60,431,0.007178082857651345,0.18213444548071014,0.5545243619489559
3,PALL,1,464,0.0006601812982774268,0.023086452959982576,0.5043103448275862
3,PALL,5,462,0.0024451192366154524,0.05413005560523594,0.551948051948052
3,PALL,20,461,0.004409305774581359,0.1014944881650096,0.5488069414316703
3,PALL,60,431,0.0071896013087640225,0.18257781202307616,0.5452436194895591
3,PL=F,1,464,0.001085883201049679,0.02156182667018071,0.5301724137931034
3,PL=F,5,462,0.0037446809078913973,0.045848227420668373,0.5108225108225108
3,PL=F,20,461,0.010358848113732028,0.08068830952740773,0.5661605206073753
3,PL=F,60,431,0.03268798047833938,0.14677974801104168,0.5220417633410673
3,PPLT,1,464,0.000985402387893235,0.020665139445598644,0.5237068965517241
3,PPLT,5,462,0.0035367046065662416,0.04349969651734597,0.512987012987013
3,PPLT,20,461,0.009458154920012427,0.07956039943024049,0.5488069414316703
3,PPLT,60,431,0.031412133771930334,0.145393893243999,0.5104408352668214
3,SI=F,1,464,0.0005672330699261342,0.024912855846258436,0.5452586206896551
